업체코드,ID,리뷰내용,작성일,평가카테고리
ST088,전주시청직원,오랜만에 왔는데 변함없이 맛있네요. 전주육개장 강추!,2026-03-06,단체모임 하기 좋아요
ST088,맛집소개정씨,가격이 좀 올랐더라고요. 예전보다 비싸진 것 같아 아쉬워요.,2026-01-28,맛이 별로예요
ST088,user_전주_02,테이블 간격이 너무 좁아서 불편했어요.,2026-03-03,분위기가 별로예요
ST088,전주교육청,주차공간이 협소해서 근처 유료주차장 이용해야 했어요.,2026-01-14,재방문 의사 없어요
ST088,맛집헌터D,오랜만에 왔는데 변함없이 맛있네요. 전주육개장 강추!,2026-03-02,또 오고 싶어요
ST088,전북대생,가격 대비 양도 많고 맛도 훌륭해요. 전주육개장 단골 됐어요.,2026-06-03,혼밥하기 좋아요
ST088,taste_kr_03,친구랑 같이 왔는데 둘 다 너무 만족했어요. 전주육개장 최고!,2026-01-25,깨끗해요
ST088,taste_kr_05,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-05-29,가성비가 좋아요
ST088,korea_food_map,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-01-22,특별한 날 가기 좋아요
ST088,kimchi_lover,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-01-09,또 오고 싶어요
ST088,고속터미널근처,혼자 와도 편하게 먹을 수 있어서 자주 오게 되는 집이에요.,2026-03-22,특별한 날 가기 좋아요
ST088,전북맛집,주말에 갔더니 대기가 너무 길었어요. 웨이팅 30분 이상은 각오하세요.,2026-01-16,가격이 비싸요
ST089,먹방러_05,맛은 평범한데 유명세 때문에 줄만 긴 것 같아요.,2026-03-29,주차하기 불편해요
ST089,아침밥러버,가격이 좀 올랐더라고요. 예전보다 비싸진 것 같아 아쉬워요.,2026-04-05,대기시간이 길어요
ST089,전주맛집탐방,고사리비빔밥 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-05-13,양이 많아요
ST089,먹방러_01,직원분이 좀 불친절하셨어요. 바빠서 그런지 모르겠지만 아쉽네요.,2026-02-07,재방문 의사 없어요
ST089,홍길동123,맛은 있는데 양이 조금 적은 것 같아요. 가격 생각하면 아쉬워요.,2026-03-02,위생이 아쉬워요
ST089,review_kr_05,나물이 신선하고 고추장이 딱 적당해요. 전주 비빔밥 최고!,2026-05-24,친절해요
ST089,jeonju_local,주말에 갔더니 대기가 너무 길었어요. 웨이팅 30분 이상은 각오하세요.,2026-04-19,불친절해요
ST089,전주법원앞단골,반찬 리필을 안 해주더라고요. 조금 아쉬웠습니다.,2026-02-20,가격이 비싸요
ST089,국밥왕,국물 맛이 깊고 진해요. 이 맛 때문에 자꾸 생각나요.,2026-02-21,주차하기 편해요
ST089,순대국밥러버,양이 정말 푸짐해요. 배부르게 먹고 갑니다.,2026-03-29,분위기가 좋아요
ST089,foodie_korea,오픈하자마자 갔는데 금방 자리가 찼어요. 역시 맛집이네요.,2026-05-02,양이 많아요
ST089,food_jb_05,TV에 나왔다더니 역시 맛있어요. 줄 서서 먹을 만한 집!,2026-06-03,주차하기 편해요
ST089,중화산동단골,나물 가짓수가 줄어든 것 같아요. 예전이 더 풍성했는데.,2026-05-29,위생이 아쉬워요
ST089,foodlover_E,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-03-27,양이 많아요
ST089,완산구주민,반찬도 정갈하고 주인분도 친절해서 좋았습니다.,2026-04-18,주차하기 편해요
ST089,맛집순례자,비빔밥 하나 시키면 반찬이 엄청 많이 나와요. 든든해요.,2026-01-27,분위기가 좋아요
ST089,food_jb_02,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-01-11,맛있어요
ST089,review_kr_02,육회가 신선하고 고소해요. 전주 오면 꼭 먹어야 할 메뉴!,2026-02-26,주차하기 편해요
ST090,전주역이용객,국물이 예전보다 좀 싱거워진 느낌이에요. 맛이 변한 것 같아요.,2026-02-13,불친절해요
ST090,맛집헌터E,청솔가든 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-06-09,친절해요
ST090,taste_kr_02,위생 상태가 썩 좋아 보이지 않았어요. 개선이 필요해 보여요.,2026-01-17,재방문 의사 없어요
ST090,travel_eater,혼자 와도 편하게 먹을 수 있어서 자주 오게 되는 집이에요.,2026-02-06,분위기가 좋아요
ST090,jb_local_guide,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-02-18,친절해요
ST090,전북여행,친구랑 같이 왔는데 둘 다 너무 만족했어요. 청솔가든 최고!,2026-05-17,가성비가 좋아요
ST090,고속터미널근처,가격 대비 양도 많고 맛도 훌륭해요. 청솔가든 단골 됐어요.,2026-04-06,또 오고 싶어요
ST090,인후동탐방,직원분이 좀 불친절하셨어요. 바빠서 그런지 모르겠지만 아쉽네요.,2026-06-03,분위기가 별로예요
ST090,jeonju_review05,오픈하자마자 갔는데 금방 자리가 찼어요. 역시 맛집이네요.,2026-03-04,분위기가 좋아요
ST090,food_diary_jj,맛은 평범한데 유명세 때문에 줄만 긴 것 같아요.,2026-06-07,맛이 별로예요
ST090,먹방러_01,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-02-18,맛있어요
ST090,전주맛집C,오랜만에 왔는데 변함없이 맛있네요. 청솔가든 강추!,2026-03-17,맛있어요
ST090,food_explorer_kr,오랜만에 왔는데 변함없이 맛있네요. 청솔가든 강추!,2026-03-25,가성비가 좋아요
ST090,맛집소개정씨,테이블 간격이 너무 좁아서 불편했어요.,2026-01-14,분위기가 별로예요
ST090,점심메이트,TV에 나왔다더니 역시 맛있어요. 줄 서서 먹을 만한 집!,2026-02-02,분위기가 좋아요
ST091,경기전방문자,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-01-22,친절해요
ST091,전주대학로,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-05-09,가성비가 좋아요
ST091,맛집헌터B,주차공간이 협소해서 근처 유료주차장 이용해야 했어요.,2026-05-20,재방문 의사 없어요
ST091,객사맛집,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-03-12,혼밥하기 좋아요
ST091,food_review_kr,혼자 와도 편하게 먹을 수 있어서 자주 오게 되는 집이에요.,2026-01-26,양이 많아요
ST091,travel_eater,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-01-19,주차하기 편해요
ST091,남부시장단골,오랜만에 왔는데 변함없이 맛있네요. 맛나분식(신시가지) 강추!,2026-01-10,혼밥하기 좋아요
ST091,전주맛집E,맛나분식(신시가지) 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-02-21,가성비가 좋아요
ST091,전주시청직원,국물이 예전보다 좀 싱거워진 느낌이에요. 맛이 변한 것 같아요.,2026-02-20,위생이 아쉬워요
ST091,중화산동단골,양이 정말 푸짐해요. 배부르게 먹고 갑니다.,2026-03-06,친절해요
ST091,덕진구주민,국물 맛이 깊고 진해요. 이 맛 때문에 자꾸 생각나요.,2026-03-12,단체모임 하기 좋아요
ST091,foodie_korea,친구랑 같이 왔는데 둘 다 너무 만족했어요. 맛나분식(신시가지) 최고!,2026-06-04,특별한 날 가기 좋아요
ST091,푸드인전주,가격 대비 양도 많고 맛도 훌륭해요. 맛나분식(신시가지) 단골 됐어요.,2026-05-20,또 오고 싶어요
ST091,출장온회사원,반찬 리필을 안 해주더라고요. 조금 아쉬웠습니다.,2026-01-03,분위기가 별로예요
ST091,완산구주민,TV에 나왔다더니 역시 맛있어요. 줄 서서 먹을 만한 집!,2026-03-14,가성비가 좋아요
ST091,전주법원앞단골,직원분이 좀 불친절하셨어요. 바빠서 그런지 모르겠지만 아쉽네요.,2026-04-14,맛이 별로예요
ST091,추어탕마니아,가격이 좀 올랐더라고요. 예전보다 비싸진 것 같아 아쉬워요.,2026-05-29,대기시간이 길어요
ST091,gourmet_jb,오픈하자마자 갔는데 금방 자리가 찼어요. 역시 맛집이네요.,2026-05-01,특별한 날 가기 좋아요
ST091,food_explorer_kr,반찬도 정갈하고 주인분도 친절해서 좋았습니다.,2026-04-12,양이 많아요
ST092,전주콩나물,주말에 갔더니 대기가 너무 길었어요. 웨이팅 30분 이상은 각오하세요.,2026-05-22,맛이 별로예요
ST092,jeonju_eater,TV에 나왔다더니 역시 맛있어요. 줄 서서 먹을 만한 집!,2026-01-09,혼밥하기 좋아요
ST092,먹방러_05,대왕낙지 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-05-06,또 오고 싶어요
ST092,전라도미식가,직원분이 좀 불친절하셨어요. 바빠서 그런지 모르겠지만 아쉽네요.,2026-02-17,맛이 별로예요
ST092,순대마니아,가격 대비 양도 많고 맛도 훌륭해요. 대왕낙지 단골 됐어요.,2026-01-18,주차하기 편해요
ST092,막걸리투어,오픈하자마자 갔는데 금방 자리가 찼어요. 역시 맛집이네요.,2026-03-14,깨끗해요
ST092,칼국수러버,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-03-01,혼밥하기 좋아요
ST092,아침밥러버,위생 상태가 썩 좋아 보이지 않았어요. 개선이 필요해 보여요.,2026-05-15,주차하기 불편해요
ST092,순대국밥러버,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-04-27,가성비가 좋아요
ST092,홍길동123,맛은 있는데 양이 조금 적은 것 같아요. 가격 생각하면 아쉬워요.,2026-04-05,대기시간이 길어요
ST092,맛집헌터C,맛은 평범한데 유명세 때문에 줄만 긴 것 같아요.,2026-01-03,불친절해요
ST092,비빔밥사랑,가격 대비 양도 많고 맛도 훌륭해요. 대왕낙지 단골 됐어요.,2026-03-25,또 오고 싶어요
ST092,jeonju_review01,친구랑 같이 왔는데 둘 다 너무 만족했어요. 대왕낙지 최고!,2026-04-11,분위기가 좋아요
ST092,전주관광객,주차도 편하고 넓어서 가족 나들이하기 딱 좋은 곳이에요.,2026-01-29,특별한 날 가기 좋아요
ST092,jb_local_guide,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-05-18,혼밥하기 좋아요
ST092,jeonju_review03,테이블 간격이 너무 좁아서 불편했어요.,2026-05-03,불친절해요
ST093,전북대생,가격 대비 양도 많고 맛도 훌륭해요. 전주콩나물냉국수 단골 됐어요.,2026-04-29,주차하기 편해요
ST093,전주야경감상,가격이 좀 올랐더라고요. 예전보다 비싸진 것 같아 아쉬워요.,2026-03-29,재방문 의사 없어요
ST093,콩나물국밥마니아,가격 대비 양도 많고 맛도 훌륭해요. 전주콩나물냉국수 단골 됐어요.,2026-02-19,양이 많아요
ST093,피순대국밥팬,순대가 쫄깃하고 내장도 깔끔해요. 국물도 진해요.,2026-01-10,혼밥하기 좋아요
ST093,전주맛집탐방,이른 아침부터 문 열어서 해장하기 딱 좋아요.,2026-03-06,혼밥하기 좋아요
ST093,전주비빔밥러,반찬 리필을 안 해주더라고요. 조금 아쉬웠습니다.,2026-02-04,양이 적어요
ST093,삼천동리뷰,국물이 예전보다 좀 싱거워진 느낌이에요. 맛이 변한 것 같아요.,2026-04-29,분위기가 별로예요
ST093,user_전주_05,전주콩나물냉국수 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-04-29,친절해요
ST093,순대국밥러버,친구랑 같이 왔는데 둘 다 너무 만족했어요. 전주콩나물냉국수 최고!,2026-01-22,깨끗해요
ST093,foodlover_A,콩나물이 아삭하고 국물이 개운해요. 해장국으로 최고!,2026-03-04,혼밥하기 좋아요
ST093,taste_kr_03,국물 맛이 깊고 진해요. 이 맛 때문에 자꾸 생각나요.,2026-02-05,단체모임 하기 좋아요
ST093,user_전주_01,전주콩나물냉국수 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-03-13,친절해요
ST093,맛집순례자,맛은 있는데 양이 조금 적은 것 같아요. 가격 생각하면 아쉬워요.,2026-02-13,불친절해요
ST093,맛집지도,국물이 너무 짜요. 나트륨 조절이 필요해 보여요.,2026-06-05,맛이 별로예요
ST093,맛집지도앱,주차도 편하고 넓어서 가족 나들이하기 딱 좋은 곳이에요.,2026-02-15,분위기가 좋아요
ST093,전주대학로,반찬도 정갈하고 주인분도 친절해서 좋았습니다.,2026-02-01,혼밥하기 좋아요
ST093,전주맛집B,오랜만에 왔는데 변함없이 맛있네요. 전주콩나물냉국수 강추!,2026-04-11,주차하기 편해요
ST093,비빔밥사랑,테이블 간격이 너무 좁아서 불편했어요.,2026-01-20,가격이 비싸요
ST093,데이트장소탐색,순대 양이 적어서 아쉬웠어요. 추가 주문했어요.,2026-02-09,분위기가 별로예요
ST093,경기전방문자,맛은 평범한데 유명세 때문에 줄만 긴 것 같아요.,2026-02-15,가격이 비싸요
ST094,food_jb_03,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-02-26,친절해요
ST094,bibimbap_fan,가격 대비 양도 많고 맛도 훌륭해요. 금복집 단골 됐어요.,2026-03-13,혼밥하기 좋아요
ST094,신시가지거주자,반찬 리필을 안 해주더라고요. 조금 아쉬웠습니다.,2026-01-12,재방문 의사 없어요
ST094,순대국밥러버,오픈하자마자 갔는데 금방 자리가 찼어요. 역시 맛집이네요.,2026-02-25,특별한 날 가기 좋아요
ST094,jeonju_review01,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-03-19,양이 많아요
ST094,먹방러_04,TV에 나왔다더니 역시 맛있어요. 줄 서서 먹을 만한 집!,2026-05-08,또 오고 싶어요
ST094,전주콩나물,테이블 간격이 너무 좁아서 불편했어요.,2026-05-18,분위기가 별로예요
ST094,jbfoodie_01,친구랑 같이 왔는데 둘 다 너무 만족했어요. 금복집 최고!,2026-02-13,분위기가 좋아요
ST094,전주토박이강씨,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-01-25,깨끗해요
ST094,삼천동리뷰,금복집 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-06-11,또 오고 싶어요
ST094,전통주탐방,금복집 정말 맛있어요! 전주 오면 꼭 들르는 곳입니다.,2026-02-04,맛있어요
ST094,전주시청직원,가격이 좀 올랐더라고요. 예전보다 비싸진 것 같아 아쉬워요.,2026-02-14,재방문 의사 없어요
ST094,인후동탐방,국물이 예전보다 좀 싱거워진 느낌이에요. 맛이 변한 것 같아요.,2026-05-04,주차하기 불편해요
ST094,맛집지도,주차도 편하고 넓어서 가족 나들이하기 딱 좋은 곳이에요.,2026-06-05,친절해요
ST094,jbfoodie_05,혼자 와도 편하게 먹을 수 있어서 자주 오게 되는 집이에요.,2026-04-25,양이 많아요
ST094,전주야경감상,직원분이 좀 불친절하셨어요. 바빠서 그런지 모르겠지만 아쉽네요.,2026-05-11,분위기가 별로예요
ST095,순대마니아,주차도 편하고 넓어서 가족 나들이하기 딱 좋은 곳이에요.,2026-03-04,분위기가 좋아요
ST095,jeonju_review04,주차도 편하고 넓어서 가족 나들이하기 딱 좋은 곳이에요.,2026-02-15,분위기가 좋아요
ST095,맛집소개정씨,재료가 신선하고 국물이 진해요. 다음에 또 올게요!,2026-03-19,주차하기 편해요
ST095,해장국마니아,맛은 평범한데 유명세 때문에 줄만 긴 것 같아요.,2026-05-28,위생이 아쉬워요
ST095,taste_kr_05,전주 맛집 검색하다 발견했는데 정말 맛있었어요.,2026-02-21,맛있어요
ST095,데이트장소탐색,전통 방식 그대로 만들어서 옛날 맛이 나요. 너무 좋아요.,2026-05-04,맛있어요
ST095,객사맛집,맛은 있는데 양이 조금 적은 것 같아요. 가격 생각하면 아쉬워요.,2026-04-03,양이 적어요
ST095,피순대국밥팬,사장님이 너무 친절하셔서 기분 좋게 먹고 왔어요.,2026-04-07,깨끗해요
ST095,국밥매니아,테이블 간격이 너무 좁아서 불편했어요.,2026-05-01,재방문 의사 없어요
